Area,Channel,LSUID,Subbasin,Landscape,%Subbasin,Category,Slope,Len1,Csl,Wid1,Dep1,Lat,Lon,Elev,HISTO_1,HISTO_2,HISTO_3,HISTO_4,HISTO_10,HISTO_NODA
2171.38,"1409","14090","113",NA,6.1,"0",15.16,11455.40,6.02,8.18,0.45,39.62,-4.46,835.37,208,0,143,0,0,0
3075.25,"1407","14070","119",NA,11.5,"0",4.61,9821.20,3.51,10.08,0.51,39.62,-3.90,796.95,193,11,288,0,0,0
3562.19,"1396","13960","116",NA,8.9,"0",0.76,6471.93,0.03,11.01,0.54,39.63,-3.52,698.88,3,467,0,19,0,83
2619.38,"1398","13980","116",NA,6.5,"0",4.50,7543.38,1.00,9.15,0.48,39.62,-3.46,697.10,0,3,0,1,0,409
1787.75,"1400","14000","120",NA,11.9,"0",1.16,10489.71,0.21,7.28,0.41,39.64,-3.58,698.83,1,219,66,0,0,0
639.50,"1347","13470","120",NA,4.2,"0",6.19,5105.94,1.12,3.93,0.27,39.64,-3.62,695.93,34,6,60,0,0,0
3749.94,"1397","13970","114",NA,9.0,"0",9.82,7694.85,6.42,11.35,0.55,39.61,-4.16,871.46,513,0,89,0,0,1
2676.19,"1375","13750","119",NA,10.0,"0",5.75,7505.51,2.98,9.27,0.48,39.62,-3.83,765.56,159,0,266,0,0,0
26.00,"1373","13730","114",NA,0.1,"0",7.61,832.84,3.89,0.57,0.08,39.65,-4.09,734.42,2,0,0,0,0,0
3145.13,"1392","13920","114",NA,7.6,"0",20.27,10177.27,5.56,10.21,0.52,39.60,-4.10,961.15,420,0,82,0,0,2
2781.94,"1404","14040","110",NA,10.3,"0",7.17,11503.31,3.91,9.49,0.49,39.61,-3.99,842.45,294,0,153,0,0,0
2314.13,"1393","13930","110",NA,8.6,"0",12.46,8677.26,4.28,8.50,0.46,39.60,-3.96,886.09,187,18,162,0,0,0
2075.00,"1402","14020","114",NA,5.0,"0",11.93,8769.42,6.38,7.96,0.44,39.61,-4.13,892.29,250,0,79,0,0,1
1593.38,"1401","14010","119",NA,6.0,"0",8.29,8660.84,3.53,6.79,0.39,39.61,-3.88,817.84,112,0,146,0,0,0
3276.13,"1366","13660","117",NA,9.9,"0",10.22,10364.40,6.74,10.47,0.52,39.60,-4.36,789.94,413,0,101,0,8,0
12645.81,"1381","13810","120",NA,83.9,"0",2.56,10737.93,0.31,23.54,0.90,39.57,-3.67,711.57,236,1137,634,7,1,13
1925.94,"1395","13950","108",NA,4.8,"0",30.15,7997.67,4.62,7.61,0.42,39.61,-4.73,972.53,301,0,8,0,0,0
447.81,"1301","13010","119",NA,1.7,"0",16.36,3703.12,3.94,3.17,0.24,39.62,-3.74,752.99,61,0,11,0,0,0
4909.69,"1386","13860","117",NA,14.9,"0",25.31,10698.29,5.72,13.34,0.62,39.57,-4.42,967.21,661,0,126,0,5,1
677.63,"1367","13670","108",NA,1.7,"0",35.55,2549.57,11.11,4.07,0.28,39.60,-4.68,841.84,107,0,0,0,0,0
6715.69,"1302","13020","119",NA,25.1,"0",8.19,10453.31,2.42,16.10,0.70,39.58,-3.80,755.55,599,2,473,0,0,0
514.56,"1379","13790","117",NA,1.6,"0",7.42,1992.46,0.97,3.45,0.25,39.60,-4.30,759.26,80,0,0,0,0,0
3580.44,"1385","13850","108",NA,8.9,"0",25.33,10304.35,2.79,11.04,0.54,39.57,-4.72,930.05,567,0,0,0,0,7
1737.56,"1391","13910","117",NA,5.3,"0",9.20,8627.27,6.00,7.15,0.41,39.59,-4.23,872.70,240,0,38,0,0,1
203.38,"1370","13700","117",NA,0.6,"0",9.34,2092.46,2.57,1.98,0.17,39.60,-4.33,737.22,32,0,0,0,0,0
2297.75,"1387","13870","117",NA,7.0,"0",16.83,8893.69,6.90,8.46,0.46,39.56,-4.36,909.23,350,4,17,0,0,1
2678.06,"1388","13880","108",NA,6.6,"0",34.91,8210.11,8.84,9.27,0.48,39.56,-4.65,983.44,415,0,15,0,0,2
5.25,"1374","13740","117",NA,0.0,"0",10.61,241.42,7.72,0.22,0.04,39.60,-4.31,727.55,1,0,0,0,0,0
2927.63,"1383","13830","117",NA,8.9,"0",12.81,8945.89,6.08,9.78,0.50,39.55,-4.29,918.45,426,22,9,0,0,10
2411.50,"1389","13890","117",NA,7.3,"0",14.89,9506.56,5.49,8.71,0.46,39.55,-4.33,906.15,360,28,0,0,0,1
2145.75,"1384","13840","117",NA,6.5,"0",10.93,6467.04,7.56,8.12,0.44,39.56,-4.25,874.89,339,0,0,0,0,3
1763.06,"1382","13820","119",NA,6.6,"0",5.68,8011.58,3.99,7.22,0.41,39.56,-3.86,756.53,159,0,125,0,0,0
3231.31,"1451","14510","121",NA,13.7,"0",8.46,10445.77,4.16,10.38,0.52,39.55,-3.91,819.66,146,0,370,0,0,0
9635.13,"1323","13230","121",NA,40.8,"0",10.93,9131.56,4.81,19.99,0.81,39.53,-4.01,901.17,455,0,1090,0,0,2
2256.13,"1450","14500","121",NA,9.6,"0",4.47,7638.66,4.19,8.37,0.45,39.53,-3.93,783.03,29,0,335,0,0,0
53.19,"1303","13030","119",NA,0.2,"0",1.40,1498.53,0.73,0.88,0.10,39.54,-3.82,705.39,0,0,8,0,0,0
355.19,"1305","13050","121",NA,1.5,"0",2.15,3825.61,0.58,2.76,0.22,39.53,-3.84,715.94,24,0,32,0,0,0
8.31,"1304","13040","121",NA,0.0,"0",2.41,416.42,2.13,0.29,0.05,39.53,-3.82,706.80,0,0,2,0,0,0
2848.75,"1322","13220","122",NA,12.4,"0",10.67,7527.69,0.17,9.62,0.50,39.48,-3.83,789.19,194,0,262,0,0,0
1457.06,"1380","13800","121",NA,6.2,"0",8.31,10230.51,2.93,6.44,0.38,39.49,-3.85,778.97,75,0,163,0,0,0
2183.56,"1324","13240","121",NA,9.2,"0",24.18,7537.31,4.89,8.21,0.45,39.47,-3.98,1022.09,332,0,20,0,0,0
53.75,"1448","14480","121",NA,0.2,"0",1.10,1557.11,0.30,0.89,0.10,39.52,-3.85,714.28,0,0,8,0,0,0
622.38,"1449","14490","121",NA,2.6,"0",2.67,6045.89,4.24,3.86,0.27,39.51,-3.87,740.51,3,0,94,0,0,0
2331.13,"1458","14580","121",NA,9.9,"0",15.90,7283.02,3.76,8.53,0.46,39.48,-3.90,883.98,240,0,134,0,0,0
1473.88,"1459","14590","121",NA,6.2,"0",10.48,7984.07,5.03,6.48,0.38,39.50,-3.91,814.81,86,0,151,0,0,0
1396.19,"1453","14530","122",NA,6.1,"0",9.87,6361.27,3.20,6.27,0.37,39.44,-3.79,823.23,121,0,96,0,0,7
7278.94,"1457","14570","122",NA,31.7,"0",13.85,7258.02,2.81,16.90,0.72,39.43,-3.93,951.71,1000,0,153,0,0,2
251.25,"1452","14520","122",NA,1.1,"0",13.56,2580.63,3.16,2.24,0.19,39.44,-3.82,807.42,37,0,0,0,0,0
5168.00,"1454","14540","122",NA,22.5,"0",5.75,9659.80,1.26,13.76,0.63,39.38,-3.79,821.08,52,276,456,0,0,46
2526.25,"1456","14560","122",NA,11.0,"0",12.30,6512.01,3.27,8.96,0.47,39.40,-3.87,892.50,303,0,104,0,0,1
3502.44,"1455","14550","122",NA,15.2,"0",5.80,7315.56,2.73,10.89,0.54,39.38,-3.84,821.96,274,0,252,0,0,38
